transact_id,date_of_purchase,customer_id,customer_name,product_id,product_name,order_quantity,credit_score,days_given_for_payment,payment_due,actual_repayment_days,product_price,product_cost,profit,profit_margin
8810b1a0-a412-48e0-948a-7a0457d29ab0,2021-09-27,C0059,Customer_59,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),3,817,60,2021-11-26,26,3.0,1.5,4.5,100.0
69a7d730-85c3-4725-82a8-b8929bdecf24,2020-07-29,C0039,Customer_39,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),18,729,90,2020-10-27,31,2.5,1.2,23.4,108.33
d7933f03-ee26-4139-95e6-6f2cfb43fad7,2020-05-23,C0022,Customer_22,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),14,529,60,2020-07-22,64,1.8,0.8,14.0,125.0
8542b607-2e64-4d9b-b9e3-8bd952d65ea3,2020-12-09,C0002,Customer_2,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),5,586,30,2021-01-08,37,2.5,1.4,5.5,78.57
596d371d-5d67-4db8-9aa7-9ebf5578b667,2023-09-27,C0010,Customer_10,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),4,798,90,2023-12-26,65,2.5,1.3,4.8,92.31
0bae95d8-11c8-4deb-babd-f90e595cae90,2024-04-21,C0038,Customer_38,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),3,516,30,2024-05-21,3,2.5,1.4,3.3,78.57
090ce077-c176-4d65-b8aa-8c8f80688771,2020-09-22,C0009,Customer_9,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),1,813,60,2020-11-21,59,2.2,1.1,1.1,100.0
e67e0941-504c-4203-9e42-d66fb7779441,2024-11-01,C0011,Customer_11,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),5,798,90,2025-01-30,8,2.0,1.0,5.0,100.0
eb7e1724-e80b-473a-bad6-1158afe375a8,2022-08-16,C0007,Customer_7,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),5,610,60,2022-10-15,12,1.0,0.4,3.0,150.0
76782ea7-173e-49e1-a1d9-6e570154397a,2021-09-01,C0017,Customer_17,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),15,730,30,2021-10-01,1,2.5,1.2,19.5,108.33
5477edeb-aba6-479d-97c5-8f6b46480ef4,2021-10-30,C0017,Customer_17,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),4,831,90,2022-01-28,44,2.0,1.2,3.2,66.67
e7a5d1bd-35d8-42f2-8cb7-3c91cf21201c,2023-06-19,C0020,Customer_20,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),6,563,30,2023-07-19,28,2.2,1.1,6.6,100.0
814872f1-e686-4335-9964-28991093347b,2022-02-18,C0055,Customer_55,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),16,554,60,2022-04-19,28,2.0,1.0,16.0,100.0
0e3d5842-bc32-4ad5-aef0-ecc2f55e943a,2021-03-09,C0002,Customer_2,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),17,586,30,2021-04-08,7,3.0,1.5,25.5,100.0
62ed249e-df28-4a89-9028-18fe91a715a4,2020-09-19,C0053,Customer_53,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),7,575,60,2020-11-18,78,2.5,1.2,9.1,108.33
17f1672c-9b65-4f10-9238-4159fcaa348e,2024-07-29,C0005,Customer_5,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),20,534,30,2024-08-28,78,2.3,1.2,22.0,91.67
1f2eff79-cd6d-4903-a4a2-6e0162bf01d9,2022-01-25,C0052,Customer_52,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),4,664,90,2022-04-25,12,1.8,0.8,4.0,125.0
7d2f8f89-4d5b-42d5-846b-946ac4704d9f,2023-03-15,C0039,Customer_39,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),2,592,60,2023-05-14,49,1.8,0.8,2.0,125.0
241ae96a-ab26-4890-95dd-118121c52edd,2024-12-14,C0049,Customer_49,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),11,709,60,2025-02-12,98,2.5,1.4,12.1,78.57
97c663f1-77d9-442b-bbc2-d9443545d7ec,2021-10-19,C0001,Customer_1,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),11,826,60,2021-12-18,44,2.5,1.3,13.2,92.31
4f7c4d04-a4af-49cd-972f-71c1147276fb,2024-12-28,C0048,Customer_48,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),6,640,90,2025-03-28,14,2.0,1.0,6.0,100.0
350e446c-a492-4dfa-b1c7-b0c0dbe137ab,2022-04-13,C0026,Customer_26,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),10,791,60,2022-06-12,84,2.3,1.2,11.0,91.67
78b80cc8-3544-4dbc-b59c-26503c95ca52,2022-12-05,C0050,Customer_50,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),13,646,90,2023-03-05,83,1.8,0.8,13.0,125.0
0c31feea-43ed-4ddc-ba83-5e3cb8a4845d,2021-12-04,C0011,Customer_11,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),1,827,90,2022-03-04,89,2.5,1.4,1.1,78.57
e27ddbdf-c921-43a2-8959-707b9e3abfd9,2023-09-28,C0007,Customer_7,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),4,536,90,2023-12-27,97,2.3,1.2,4.4,91.67
6c61ec40-e37e-4a2c-8069-15123dd67478,2024-12-14,C0054,Customer_54,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),15,503,30,2025-01-13,100,2.0,1.2,12.0,66.67
595591a3-df59-4f4c-9973-3313f4551e37,2023-08-30,C0013,Customer_13,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),4,816,60,2023-10-29,28,2.2,1.1,4.4,100.0
10d235e7-dbbe-40e6-a6c1-67ce4fc9f180,2022-11-05,C0054,Customer_54,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),16,747,60,2023-01-04,82,3.0,1.5,24.0,100.0
ea833dd2-0060-4241-869b-427225cf6d71,2023-05-30,C0008,Customer_8,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),11,727,30,2023-06-29,4,2.5,1.3,13.2,92.31
6a00e46c-979c-409f-a3e3-49b308b69f54,2024-11-22,C0010,Customer_10,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),3,663,30,2024-12-22,84,2.3,1.2,3.3,91.67
e8836435-ceb1-4219-88b8-c03eb8374687,2022-11-06,C0051,Customer_51,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),18,636,90,2023-02-04,32,1.0,0.4,10.8,150.0
90a24f7b-8eac-460d-9504-da70782c0661,2020-06-12,C0017,Customer_17,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),17,523,90,2020-09-10,30,2.0,1.2,13.6,66.67
9cbb7de1-43ef-4799-af7a-a7736eafb550,2024-05-04,C0048,Customer_48,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),7,765,60,2024-07-03,56,2.3,1.2,7.7,91.67
0e0531fa-646f-43f5-a0af-f3895e184ca9,2024-02-29,C0015,Customer_15,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),16,768,30,2024-03-30,70,1.8,0.8,16.0,125.0
4d6911a2-730e-4257-b457-07bd0a1cdbac,2024-11-23,C0052,Customer_52,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),16,512,30,2024-12-23,47,1.8,0.8,16.0,125.0
44fe8407-970c-4ecd-b304-ba5d25fa141e,2020-04-23,C0046,Customer_46,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),1,569,30,2020-05-23,20,1.8,0.8,1.0,125.0
43827256-45df-4a90-b549-ca38f00ecebf,2024-02-05,C0056,Customer_56,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),19,526,30,2024-03-06,70,2.0,1.0,19.0,100.0
639160ee-ccd8-4d48-9add-257123ac50ec,2021-10-31,C0040,Customer_40,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),15,805,30,2021-11-30,69,2.5,1.4,16.5,78.57
7730b982-282d-4a44-b257-46730848e0eb,2023-05-07,C0002,Customer_2,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),20,572,30,2023-06-06,69,2.5,1.2,26.0,108.33
dbccdb7c-1c7e-4a75-b263-897f57fca6d4,2021-11-23,C0009,Customer_9,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),13,693,30,2021-12-23,28,2.5,1.2,16.9,108.33
68366b43-7c37-40d3-a518-4b99d66b71c3,2020-11-27,C0040,Customer_40,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),5,850,60,2021-01-26,31,3.0,1.5,7.5,100.0
ffbefa67-477d-406e-86fb-e3f80252959d,2024-10-06,C0015,Customer_15,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),10,510,90,2025-01-04,68,2.5,1.3,12.0,92.31
67c61365-1a2b-42d5-90aa-ab96d1a865e2,2020-06-07,C0023,Customer_23,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),17,756,30,2020-07-07,71,2.5,1.2,22.1,108.33
4de191f7-3f72-4ce1-abd8-275244dd06e6,2021-05-14,C0039,Customer_39,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),19,534,90,2021-08-12,51,2.3,1.2,20.9,91.67
e0f7df11-ae5c-46d4-93d3-10621e2e0f03,2022-06-10,C0002,Customer_2,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),1,760,90,2022-09-08,58,2.5,1.3,1.2,92.31
ecc341cd-6820-4c85-a497-70c9d04cf869,2025-01-22,C0009,Customer_9,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),5,715,90,2025-04-22,78,2.0,1.2,4.0,66.67
5dc3675e-9739-4287-b10c-aa1c821a47f8,2021-06-14,C0034,Customer_34,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),15,655,30,2021-07-14,95,1.8,0.8,15.0,125.0
8dfcb0c0-0ddc-4802-bed7-deeef521f1d4,2021-04-18,C0003,Customer_3,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),2,704,90,2021-07-17,59,1.0,0.4,1.2,150.0
55ff5e42-a4f0-4f92-8b73-5288cdd84d40,2022-08-02,C0043,Customer_43,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),3,782,30,2022-09-01,22,2.2,1.1,3.3,100.0
854e1cfc-8497-41f1-a946-bf13eb9e0a10,2024-11-26,C0011,Customer_11,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),8,540,30,2024-12-26,74,1.8,0.8,8.0,125.0
f0fd5be9-0264-40d1-a0ea-7e6ad505ce8a,2020-11-05,C0058,Customer_58,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),1,576,30,2020-12-05,29,1.8,0.8,1.0,125.0
7edc4450-d767-4e9a-b467-feef60236d32,2021-09-28,C0056,Customer_56,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),13,602,60,2021-11-27,20,2.3,1.2,14.3,91.67
65131432-e929-4c4b-a8a2-ac953bdaa13c,2021-09-18,C0031,Customer_31,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),4,552,90,2021-12-17,39,3.0,1.5,6.0,100.0
13bd80d1-9394-4550-b85f-a6501b5a30d9,2020-05-08,C0010,Customer_10,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),15,739,90,2020-08-06,87,2.0,1.2,12.0,66.67
a77b27ae-2e36-4694-bf1d-4e5cd93e2a86,2022-12-25,C0031,Customer_31,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),2,688,30,2023-01-24,99,2.0,1.0,2.0,100.0
a28fc14a-e608-42ec-9d7b-5499c9803f9f,2024-05-26,C0015,Customer_15,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),10,769,30,2024-06-25,22,3.0,1.5,15.0,100.0
37e879c3-9ecd-4514-aca7-d32da2ffe614,2025-02-05,C0027,Customer_27,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),1,598,30,2025-03-07,74,1.8,0.8,1.0,125.0
f25efb71-f0cd-419b-9099-a5f33e047dbf,2024-01-26,C0054,Customer_54,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),13,677,60,2024-03-26,62,2.5,1.3,15.6,92.31
bd57d657-4e38-4a09-8a11-88047caecb0e,2022-10-17,C0021,Customer_21,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),14,541,60,2022-12-16,65,2.5,1.2,18.2,108.33
d4e49249-5e9d-4071-8fe8-ea8426184d21,2024-12-22,C0011,Customer_11,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),8,702,90,2025-03-22,35,2.0,1.0,8.0,100.0
48832d12-0bdc-441a-b24a-83889cae6ab8,2021-06-12,C0034,Customer_34,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),10,615,60,2021-08-11,56,3.0,1.5,15.0,100.0
dfecd891-ad03-4f8e-b080-e7c43f496671,2024-08-21,C0055,Customer_55,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),20,546,60,2024-10-20,48,2.3,1.2,22.0,91.67
9f7fe368-4ae1-4a6f-bd7f-adb83fe6f61e,2024-02-02,C0050,Customer_50,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),9,780,90,2024-05-02,91,2.3,1.2,9.9,91.67
829ceedc-3211-4bff-ad7d-439da69076bc,2022-12-17,C0051,Customer_51,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),9,510,30,2023-01-16,24,2.2,1.1,9.9,100.0
dc52bb9f-17be-4dfc-990b-2777896d0205,2022-12-06,C0029,Customer_29,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),19,534,30,2023-01-05,83,2.5,1.2,24.7,108.33
ecaf7353-5588-4732-9511-58371202781f,2024-12-08,C0006,Customer_6,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),16,644,30,2025-01-07,56,2.3,1.2,17.6,91.67
c3227a3a-bac7-444f-8e26-279ce83885ad,2024-11-13,C0008,Customer_8,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),15,526,90,2025-02-11,30,2.5,1.2,19.5,108.33
cc73ec3d-80ce-4953-9fdc-067dc1995a83,2020-09-30,C0052,Customer_52,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),8,762,60,2020-11-29,44,2.5,1.3,9.6,92.31
3ef316e9-62b3-4a60-af72-cdeef9533c36,2020-08-24,C0060,Customer_60,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),18,536,60,2020-10-23,56,2.0,1.2,14.4,66.67
11d7634c-6d74-4a97-b071-e624822d25d1,2021-05-29,C0036,Customer_36,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),3,760,30,2021-06-28,11,2.3,1.2,3.3,91.67
cd1f53e4-d2ed-462e-a028-46709e9df072,2023-03-03,C0018,Customer_18,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),5,548,60,2023-05-02,41,2.5,1.3,6.0,92.31
66c3424b-a68a-443e-8813-1a34476852cb,2020-05-18,C0054,Customer_54,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),20,721,60,2020-07-17,42,2.5,1.4,22.0,78.57
e46d7dd9-f46a-4297-baa4-3482ddaa5556,2022-10-12,C0053,Customer_53,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),10,695,30,2022-11-11,75,2.5,1.2,13.0,108.33
5f16a455-967c-43e9-8e3f-e2f53b56ea7e,2021-06-29,C0053,Customer_53,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),19,743,30,2021-07-29,11,2.0,1.0,19.0,100.0
5ddd23db-23d1-4d07-a389-41918094d005,2024-02-28,C0050,Customer_50,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),11,771,60,2024-04-28,94,2.0,1.0,11.0,100.0
2e7bb510-a9b1-4f76-af62-00185831f369,2021-09-09,C0017,Customer_17,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),9,760,60,2021-11-08,6,2.0,1.0,9.0,100.0
4b521472-cc11-4e80-ab5a-a18f676b2f2a,2020-08-27,C0058,Customer_58,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),2,774,90,2020-11-25,62,3.0,1.5,3.0,100.0
a38b03d1-c876-4cd8-95b8-8bde7d670333,2020-11-08,C0018,Customer_18,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),2,650,90,2021-02-06,7,2.5,1.2,2.6,108.33
75a8cc77-7ef1-4196-a140-ff298ac00ca9,2024-10-17,C0015,Customer_15,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),10,676,60,2024-12-16,86,2.0,1.0,10.0,100.0
db74bb84-bdb0-4d0c-995f-efff00796ed0,2021-05-12,C0028,Customer_28,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),8,702,90,2021-08-10,82,2.5,1.3,9.6,92.31
d784a04e-5660-4e92-9883-c22e7ca810f8,2021-07-01,C0045,Customer_45,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),14,735,60,2021-08-30,36,2.0,1.0,14.0,100.0
d09438ff-eaad-4cbf-8a4b-b96a43e07d7d,2020-09-22,C0018,Customer_18,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),19,798,90,2020-12-21,39,2.5,1.4,20.9,78.57
df9566e0-7656-44df-abf1-7532a24cde99,2020-07-22,C0015,Customer_15,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),15,697,60,2020-09-20,60,2.0,1.0,15.0,100.0
62aa7358-509b-4176-b4bf-9eb220ee7d6b,2024-12-08,C0049,Customer_49,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),4,725,60,2025-02-06,18,3.0,1.5,6.0,100.0
59d977e3-0ea9-4814-add6-7b38fcdb608b,2020-10-11,C0005,Customer_5,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),12,815,60,2020-12-10,44,2.3,1.2,13.2,91.67
8002304f-aa81-4324-b780-e4121a7cee0a,2021-09-24,C0010,Customer_10,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),7,585,90,2021-12-23,39,1.8,0.8,7.0,125.0
cf69c5a5-a514-4b7e-9b13-c1e9db937e35,2021-08-18,C0047,Customer_47,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),8,647,90,2021-11-16,87,2.0,1.2,6.4,66.67
16883ee0-d009-43ef-acf3-5cc789aee1f6,2022-10-27,C0045,Customer_45,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),12,740,30,2022-11-26,33,2.5,1.4,13.2,78.57
c1ecbfa6-b94f-4947-81c4-6a91cbbcd3b9,2021-05-01,C0013,Customer_13,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),12,512,60,2021-06-30,80,3.0,1.5,18.0,100.0
6dbfe696-c6e3-4006-b357-363c5c914db1,2024-02-19,C0019,Customer_19,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),8,812,90,2024-05-19,49,2.0,1.0,8.0,100.0
3ffd3a84-82e4-4d3d-930c-937aaa1e58fa,2023-11-02,C0035,Customer_35,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),8,656,90,2024-01-31,40,2.5,1.4,8.8,78.57
c6439afd-a75b-4a25-b538-c6de214dd0b1,2022-09-20,C0021,Customer_21,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),7,765,30,2022-10-20,71,2.0,1.0,7.0,100.0
518eff65-1cb3-4db3-985c-ff6895468c50,2021-08-31,C0017,Customer_17,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),8,722,90,2021-11-29,39,2.0,1.2,6.4,66.67
324ffce9-6368-4de8-a947-f12d675b3953,2023-06-18,C0011,Customer_11,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),1,672,60,2023-08-17,22,2.0,1.0,1.0,100.0
34d63b8d-9f7e-4c9d-ab96-094d89712882,2022-12-06,C0060,Customer_60,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),9,704,30,2023-01-05,64,3.0,1.5,13.5,100.0
b3447af1-9728-4a37-93b6-f2904e8d3b94,2024-04-04,C0009,Customer_9,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),6,598,90,2024-07-03,9,2.2,1.1,6.6,100.0
5fa18dc3-135c-4ca1-a87e-bed3b3ef2348,2021-05-24,C0048,Customer_48,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),14,838,30,2021-06-23,57,2.5,1.3,16.8,92.31
1871d478-4ae6-45e7-a9bf-a66f09598296,2023-01-07,C0030,Customer_30,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),16,683,60,2023-03-08,74,2.0,1.0,16.0,100.0
292acac4-9dc7-4cbb-8293-8c2b30973c16,2021-04-13,C0051,Customer_51,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),15,504,90,2021-07-12,63,1.0,0.4,9.0,150.0
41893a4b-390d-42d9-b051-418651d8217f,2023-10-13,C0019,Customer_19,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),9,769,30,2023-11-12,43,2.5,1.2,11.7,108.33
0b792a5a-3a1a-4455-99dc-f34c24bbdf4b,2020-10-19,C0031,Customer_31,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),5,715,90,2021-01-17,53,2.5,1.4,5.5,78.57
0f0e18c5-6b8f-4b6a-830e-c87ae31c8930,2022-06-11,C0038,Customer_38,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),16,837,30,2022-07-11,35,2.5,1.2,20.8,108.33
a009c065-97ba-476a-841c-abf2e68eb467,2024-12-29,C0012,Customer_12,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),18,766,90,2025-03-29,67,1.0,0.4,10.8,150.0
ca2cfc64-3170-4dbb-8c9d-4688574f6286,2023-04-22,C0039,Customer_39,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),14,562,90,2023-07-21,88,1.0,0.4,8.4,150.0
f93c59ea-1358-4eeb-95b6-975fb28f70b5,2021-05-07,C0054,Customer_54,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),6,551,60,2021-07-06,19,1.0,0.4,3.6,150.0
93af8923-8d49-4ecc-b136-878cee3281df,2020-09-11,C0026,Customer_26,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),13,699,90,2020-12-10,91,2.5,1.3,15.6,92.31
d775743a-0f64-473c-9906-e233f7351e42,2022-09-26,C0039,Customer_39,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),18,746,90,2022-12-25,91,3.0,1.5,27.0,100.0
8115babc-d5d5-4572-a60c-f8de80c284c8,2022-11-12,C0052,Customer_52,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),1,550,60,2023-01-11,89,2.0,1.2,0.8,66.67
e8a5171a-5068-475e-b9f0-954e079ba097,2022-04-28,C0048,Customer_48,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),1,623,60,2022-06-27,31,2.0,1.2,0.8,66.67
4d1bb280-5d73-4482-b081-5a8352e03d35,2022-01-28,C0060,Customer_60,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),7,633,30,2022-02-27,24,2.2,1.1,7.7,100.0
20a9d235-a229-42f2-befa-037279a2c997,2021-10-11,C0001,Customer_1,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),20,550,90,2022-01-09,72,1.8,0.8,20.0,125.0
1f485d65-2819-43d3-84b3-b53fb999dc1c,2024-06-11,C0032,Customer_32,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),8,819,30,2024-07-11,47,2.2,1.1,8.8,100.0
b4815bd7-12ed-4b67-849b-949d5d25ab9c,2023-09-10,C0055,Customer_55,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),15,825,30,2023-10-10,73,2.0,1.2,12.0,66.67
9e10c6b9-a732-4a90-9931-aac4fe1f3a71,2024-09-09,C0041,Customer_41,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),9,550,60,2024-11-08,97,2.0,1.0,9.0,100.0
1f58545c-7a2d-4123-9422-33a2917e035a,2021-12-10,C0004,Customer_4,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),4,731,30,2022-01-09,1,2.0,1.2,3.2,66.67
f8d0d4a2-3606-4fe2-9828-ea7b06018173,2020-11-27,C0055,Customer_55,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),14,783,30,2020-12-27,61,1.8,0.8,14.0,125.0
082a533c-4ff7-4af3-b136-4e82b74ac564,2020-11-05,C0024,Customer_24,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),7,605,30,2020-12-05,13,2.5,1.3,8.4,92.31
599cc714-e1b0-4653-bcdb-b944b6f9b285,2024-12-12,C0028,Customer_28,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),7,682,30,2025-01-11,32,3.0,1.5,10.5,100.0
7c2785a1-6c67-4a91-a96a-fc2d35dc83b0,2025-01-12,C0029,Customer_29,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),4,595,30,2025-02-11,78,2.3,1.2,4.4,91.67
de1718e5-6ca6-4c0b-969e-87a4be997546,2021-01-26,C0052,Customer_52,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),17,677,90,2021-04-26,9,2.5,1.4,18.7,78.57
490666e5-5ef0-4e65-aa7b-d03165cbd7fa,2021-11-19,C0002,Customer_2,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),18,609,60,2022-01-18,65,2.5,1.3,21.6,92.31
935296ee-6e6f-414e-861a-45298c9568b2,2020-07-02,C0028,Customer_28,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),2,791,30,2020-08-01,2,2.5,1.4,2.2,78.57
aa5e50a7-2b45-4f2d-aa62-cd2b62808380,2022-04-01,C0019,Customer_19,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),9,638,90,2022-06-30,21,2.3,1.2,9.9,91.67
4885c812-4036-4bf5-9443-c42b8ce21ccf,2021-02-17,C0040,Customer_40,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),19,541,90,2021-05-18,83,3.0,1.5,28.5,100.0
0223f7ee-27c2-4552-8eaa-e70710f1119b,2021-07-16,C0038,Customer_38,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),13,803,30,2021-08-15,94,2.2,1.1,14.3,100.0
73e72905-faa2-4dff-989d-5bef17f160c3,2021-02-23,C0014,Customer_14,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),16,647,30,2021-03-25,37,2.0,1.0,16.0,100.0
